anio,entidad_federativa,municipio,localidad,cct,nombre,ambito,nivel,anio_creacion,antiguedad,alimentacion_agua,bebederos,descarga_agua_residual,con_luz,telefonia_fija,internet,nivel_accesibilidad,wc_alumnos,wc_alumnas,wc_discapacitados,wc_docentes,condicion_fis_wc,num_aulas,estructuras_atipicas,num_edificios,plan_proteccion_civil,mesa_binaria,mesa,silla,silla_paleta,mesa_banco,mesa_banco_binario,pizarron,computadora,laptop,cancha_deportiva,cubierta_techumbre_ext,fn_nombre,entidad_federativa_etq
2020,GUANAJUATO,SAN LUIS DE LA PAZ,SAN NICOLAS DEL CARMEN,11DPR2591T,JOSEFA ORTIZ DE DOMINGUEZ,RURAL,PRIMARIA,1990,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,5,7,0,2,BUENAS,12 A 17 AULAS,CON ESTRUCTURA ATÍPICA,CON 8 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,360,360,0,0,0,18,5,0,CON CANCHA,SIN TECHUMBRE,,Guanajuato
2020,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,01DJN0131Y,ENRIQUETA GONZALEZ GOYTIA,URBANO,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,5,7,1,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,6,121,274,0,0,0,10,6,1,CON CANCHA,SIN TECHUMBRE,,Aguascalientes
2020,GUANAJUATO,LEON,SAN JOSE DEL RESPLANDOR (EL CAPRICHO),11DPR2787E,JUAN ESCUTIA,RURAL,PRIMARIA,1985,31 A 40 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,6,6,0,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,250,250,0,0,0,10,1,0,CON CANCHA,CON TECHUMBRE,,Guanajuato
2020,ZACATECAS,APULCO,APULCO,32EPR0113R,JOSE MARIA PINO SUAREZ,URBANO,PRIMARIA,1957,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,4,1,2,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,20,0,0,70,10,0,10,27,0,CON CANCHA,CON TECHUMBRE,,Zacatecas
2020,TABASCO,MACUSPANA,LERDO DE TEJADA 2DA. SECCION,27DPR0685V,AURORA THOMAS DE M.,RURAL,PRIMARIA,1940,MÁS DE 50 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,20,0,50,17,0,0,3,4,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,TABASCO,MACUSPANA,BENITO JUAREZ (SAN CARLOS),27DPR1141J,MARIO BARRUETA GARCIA,RURAL,PRIMARIA,1977,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,24,6,40,240,0,0,6,1,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,TABASCO,HUIMANGUILLO,LA LUZ,27DPR1270D,CORONEL GREGORIO MENDEZ MAGAÑA,RURAL,PRIMARIA,1985,31 A 40 AÑOS,POZO,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,4,0,0,REGULARES,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,2,5,48,0,0,5,0,0,CON CANCHA,SIN TECHUMBRE,,Tabasco
2020,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,MACARIO J. GOMEZ [COLONIA],01DJN0227K,J. GUADALUPE NAJERA JIMENEZ,RURAL,PREESCOLAR,2005,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,4,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,48,124,0,0,0,4,1,0,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,CALVILLO,LA PANADERA,01DPR0115X,FRANCISCO GONZALEZ BOCANEGRA,RURAL,PRIMARIA,1960,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,4,1,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,12,20,170,0,0,6,17,0,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,CHIHUAHUA,JUAREZ,JUAREZ,08DJN2007F,OCTAVIO PAZ,URBANO,PREESCOLAR,1999,21 A 30 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,REGULARES,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,16,60,0,0,0,7,0,1,SIN CANCHA,CON TECHUMBRE,,Chihuahua
2020,GUANAJUATO,LEON,LEON DE LOS ALDAMA,11EPR0832M,NARCISO BASSOLS,URBANO,PRIMARIA,1995,21 A 30 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,NULA,7,9,1,2,BUENAS,12 A 17 AULAS,SIN ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,193,193,0,0,315,18,6,0,CON CANCHA,SIN TECHUMBRE,,Guanajuato
2020,GUANAJUATO,IRAPUATO,IRAPUATO,11DJN0056O,ESTEFANIA CASTAÑEDA,URBANO,PREESCOLAR,1980,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,4,4,0,0,REGULARES,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,112,40,216,0,0,0,7,1,4,CON CANCHA,CON TECHUMBRE,,Guanajuato
2020,GUANAJUATO,SALVATIERRA,SALVATIERRA,11EPR0269F,EMPERADOR CUAUHTEMOC,URBANO,PRIMARIA,1960,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,7,8,0,2,BUENAS,12 A 17 AULAS,CON ESTRUCTURA ATÍPICA,CON 8 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,378,378,0,0,0,12,27,3,CON CANCHA,SIN TECHUMBRE,,Guanajuato
2020,ZACATECAS,PINOS,SAN MARTIN,32DJN0624C,JAIME TORRES BODET,RURAL,PREESCOLAR,1987,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,0,0,REGULARES,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,30,60,0,0,0,2,1,0,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,VILLA DE COS,GONZALEZ ORTEGA (BAÑON),32DJN0718R,FRANCISCO GOITIA,RURAL,PREESCOLAR,2006,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,3,2,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,48,120,0,0,0,5,1,0,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,AGUASCALIENTES,COSIO,LA PUNTA,01DJN0076V,FRAY PEDRO DE GANTE,RURAL,PREESCOLAR,1975,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,4,1,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,80,0,112,0,0,0,5,0,0,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,01DPR0650Y,FELIPE ANGELES,URBANO,PRIMARIA,1990,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,4,2,0,BUENAS,12 A 17 AULAS,SIN ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,10,50,400,0,0,13,21,0,CON CANCHA,SIN TECHUMBRE,,Aguascalientes
2020,TABASCO,PARAISO,MOCTEZUMA 3RA. SECCION,27DPR1090T,GRAL. SOSTENES ROCHA,RURAL,PRIMARIA,1987,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,0,0,30,0,23,3,0,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,GUANAJUATO,SAN JOSE ITURBIDE,EL CAPULIN,11ETV0160O,TELESECUNDARIA NUM. 165,RURAL,SECUNDARIA,1980,41 A 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,5,6,0,2,REGULARES,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,245,345,157,0,0,17,49,2,CON CANCHA,CON TECHUMBRE,,Guanajuato
2020,GUANAJUATO,SAN LUIS DE LA PAZ,SAN LUIS DE LA PAZ,11DST0010V,SECUNDARIA TECNICA NUM. 10,URBANO,SECUNDARIA,1974,41 A 50 AÑOS,POZO,CON BEBEDERO,FOSA SÉPTICA,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,10,12,0,4,REGULARES,12 A 17 AULAS,CON ESTRUCTURA ATÍPICA,MÁS DE 10 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,200,200,374,0,0,18,28,0,CON CANCHA,CON TECHUMBRE,,Guanajuato
2020,AGUASCALIENTES,EL LLANO,LA TINAJA,01DTV0077J,"ETV NUM. 77, JUAN ALDAMA",RURAL,SECUNDARIA,1995,21 A 30 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,CON PLAN DE PROTECCIÓN CIVIL,0,30,55,0,0,0,3,3,13,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,TABASCO,COMALCALCO,TRANSITO TULAR,27DPR0345X,SIMON BOLIVAR,RURAL,PRIMARIA,1953,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,3,4,0,0,MALAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 9 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,27,4,54,148,0,0,8,1,0,CON CANCHA,CON TECHUMBRE,,Tabasco
2020,ZACATECAS,GENERAL FRANCISCO R. MURGUIA,APASEO,32DJN1440C,ENRIQUE FLORES MAGON,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,1,2,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,SIN PLAN DE PROTECCIÓN CIVIL,0,14,28,0,0,0,3,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,JEREZ,JEREZ DE GARCIA SALINAS,32EPR0042N,RAMON LOPEZ VELARDE,URBANO,PRIMARIA,1952,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,3,5,2,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,32,5,193,50,0,110,12,30,1,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,SANTA MARIA DE LA PAZ,EL SOTO,32DJN1382C,ANTONIO PINTOR,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,1,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,1,24,17,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,GUANAJUATO,SAN MIGUEL DE ALLENDE,CAPADERO (SAN ISIDRO CAPADERO),11DPR1209Z,ALVARO OBREGON,RURAL,PRIMARIA,2002,11 A 20 AÑOS,POZO,SIN BEBEDERO,BIODIGESTOR,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,4,1,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,50,115,175,0,0,0,9,1,3,SIN CANCHA,SIN TECHUMBRE,,Guanajuato
2020,ZACATECAS,TABASCO,COYOQUE,32DJN1094K,MOZART,RURAL,PREESCOLAR,1975,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,1,2,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,8,15,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,GUANAJUATO,MOROLEON,MOROLEON,11DPR1413J,ALFREDO V BONFIL,URBANO,PRIMARIA,1977,41 A 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,8,12,0,0,REGULARES,18 O MÁS AULAS,CON ESTRUCTURA ATÍPICA,CON 9 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,640,640,0,0,0,18,36,3,CON CANCHA,CON TECHUMBRE,,Guanajuato
2020,ZACATECAS,TLALTENANGO DE SANCHEZ ROMAN,TLALTENANGO DE SANCHEZ ROMAN,32DJN0702Q,SALVADOR VARELA RESENDIZ,URBANO,PREESCOLAR,2004,11 A 20 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,30,72,0,0,0,2,18,0,CON CANCHA,CON TECHUMBRE,,Zacatecas
2020,ZACATECAS,ZACATECAS,ZACATECAS,32EJN0060M,MARGARITA MAZA DE JUAREZ,URBANO,PREESCOLAR,1974,41 A 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,NULA,2,4,0,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,SIN PLAN DE PROTECCIÓN CIVIL,0,80,169,0,0,0,6,1,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,TABASCO,MACUSPANA,PROFESOR CAPARROSO 2DA. SECCION,27DPR0712B,MANUEL GUAL VIDAL,RURAL,PRIMARIA,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,5,0,2,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,7,8,59,120,0,0,6,1,1,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS,RINCON DE CENTENO,11DPR0316A,MELCHOR OCAMPO,URBANO,PRIMARIA,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,4,8,1,0,BUENAS,12 A 17 AULAS,SIN ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,337,337,0,0,0,12,0,5,CON CANCHA,SIN TECHUMBRE,,Guanajuato
2020,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,CEJA DE SAN AGUSTIN,11DJN4381L,NIÑOS HEROES,RURAL,PREESCOLAR,2009,11 A 20 AÑOS,POZO,SIN BEBEDERO,PLANTA DE TRATAMIENTO,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,1,3,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,10,31,0,0,0,1,0,0,SIN CANCHA,SIN TECHUMBRE,,Guanajuato
2020,ZACATECAS,OJOCALIENTE,LA CAPILLA (SAN ISIDRO DE MORADILLAS),32DJN0280Z,DIEGO RIVERA,RURAL,PREESCOLAR,1987,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,30,60,0,0,0,6,7,1,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,FRESNILLO,CARRILLO,32DJN0128D,ALVARO OBREGON,RURAL,PREESCOLAR,1980,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,COMPLETA,1,2,2,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 1 EDIFICIO,CON PLAN DE PROTECCIÓN CIVIL,0,32,65,0,0,0,3,0,0,SIN CANCHA,SIN TECHUMBRE,,Zacatecas
2020,ZACATECAS,VILLA DE COS,GONZALEZ ORTEGA (BAÑON),32DJN0157Z,FELIPE CARRILLO PUERTO,RURAL,PREESCOLAR,1990,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,SIN INTERNET,COMPLETA,2,3,2,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,70,190,0,0,0,9,2,0,SIN CANCHA,CON TECHUMBRE,,Zacatecas
2020,ZACATECAS,TLALTENANGO DE SANCHEZ ROMAN,CICACALCO,32DJN0120L,JOSE VASCONCELOS,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,4,4,0,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,40,0,80,0,0,0,4,1,0,CON CANCHA,SIN TECHUMBRE,,Zacatecas
2020,TABASCO,CENTRO,PAJONAL,27DPR0244Z,JOSE MARIA PINO SUAREZ,RURAL,PRIMARIA,1943,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,2,0,1,REGULARES,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,16,0,32,73,0,0,3,2,0,SIN CANCHA,CON TECHUMBRE,,Tabasco
2020,ZACATECAS,RIO GRANDE,LORETO,32DJN0074Q,RICARDO FLORES MAGON,RURAL,PREESCOLAR,1980,41 A 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,2,2,0,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 4 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,48,106,0,0,0,6,5,1,CON CANCHA,CON TECHUMBRE,,Zacatecas
2020,TABASCO,MACUSPANA,TIERRA COLORADA,27DPR0722I,27 DE FEBRERO,RURAL,PRIMARIA,1935,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,FOSA SÉPTICA,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,3,0,0,REGULARES,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 8 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,70,20,185,90,0,0,5,1,0,CON CANCHA,SIN TECHUMBRE,,Tabasco
2020,AGUASCALIENTES,COSIO,COSIO,01DJN0424L,ESTEFANIA CASTAÑEDA,RURAL,PREESCOLAR,1965,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,1,0,BUENAS,6 A 11 AULAS,SIN ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,120,4,210,0,0,0,10,2,0,SIN CANCHA,CON TECHUMBRE,,Aguascalientes
2020,GUANAJUATO,TARANDACUAO,LA PURISIMA,11DJN0489B,MIGUEL HIDALGO Y COSTILLA,RURAL,PREESCOLAR,1985,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,SIN INTERNET,MÍNIMA REQUERIDA,2,2,0,0,BUENAS,1 A 2 AULAS,CON ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,27,55,0,0,0,2,1,2,SIN CANCHA,SIN TECHUMBRE,,Guanajuato
2020,AGUASCALIENTES,ASIENTOS,LAZARO CARDENAS,01DJN0047Z,JOSE MARTI,RURAL,PREESCOLAR,1988,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,4,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 3 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,40,45,90,0,0,0,6,4,1,SIN CANCHA,CON TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,PABELLON DE ARTEAGA,EMILIANO ZAPATA,01DJN0353H,EMILIANO ZAPATA,URBANO,PREESCOLAR,1983,31 A 40 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,COMPLETA,1,2,1,0,BUENAS,3 A 5 AULAS,SIN ESTRUCTURA ATÍPICA,CON 2 EDIFICIOS,CON PLAN DE PROTECCIÓN CIVIL,0,27,90,0,0,0,3,1,0,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,PABELLON DE ARTEAGA,PABELLON DE ARTEAGA,01DJN0093L,JUSTO SIERRA,URBANO,PREESCOLAR,1955,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,CON TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,1,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 6 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,78,200,0,0,0,10,4,1,CON CANCHA,CON TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,ASIENTOS,EMANCIPACION (BORUNDA) [COLONIA],01DPR0257V,ESCUADRON 201,RURAL,PRIMARIA,1958,MÁS DE 50 AÑOS,RED MUNICIPAL,CON BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,4,5,1,2,BUENAS,3 A 5 AULAS,CON ESTRUCTURA ATÍPICA,CON 5 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,0,10,30,120,0,0,7,3,0,CON CANCHA,SIN TECHUMBRE,,Aguascalientes
2020,AGUASCALIENTES,EL LLANO,LA UNION (LA PAZ),01DPR0211Z,EDMUNDO GAMEZ OROZCO,RURAL,PRIMARIA,1961,MÁS DE 50 AÑOS,RED MUNICIPAL,SIN BEBEDERO,COLECTOR MUNICIPAL,CON LUZ,SIN TELÉFONO,CON INTERNET,MÍNIMA REQUERIDA,2,3,1,0,BUENAS,6 A 11 AULAS,CON ESTRUCTURA ATÍPICA,CON 7 EDIFICIOS,SIN PLAN DE PROTECCIÓN CIVIL,6,0,27,30,0,0,6,8,0,CON CANCHA,CON TECHUMBRE,,Aguascalientes
